action, id, source, target, label
insert, 0x00007f919c461d10, 0x0000000114a9c770, 0x0000000114a9c770, type
insert, 0x00007f919c461d40, 0x0000000114a9c980, 0x0000000114a9c878, type
insert, 0x00007f919c461d50, 0x0000000114a9bf30, 0x0000000114a9c878, input
insert, 0x00007f919c461d60, 0x0000000114a9c668, 0x0000000114a9c878, input
insert, 0x00007f919c461d30, 0x0000000114a9c980, 0x0000000114a9c980, type
insert, 0x00007f919c461d80, 0x0000000114a9cb90, 0x0000000114a9ca88, type
insert, 0x00007f919c461d90, 0x0000000114a9c668, 0x0000000114a9ca88, input
insert, 0x00007f919c461da0, 0x0000000114a9c878, 0x0000000114a9ca88, input
insert, 0x00007f919c461d70, 0x0000000114a9cb90, 0x0000000114a9cb90, type
insert, 0x00007f919c461dc0, 0x0000000114a9cda0, 0x0000000114a9cc98, type
insert, 0x00007f919c461dd0, 0x0000000114a9bf30, 0x0000000114a9cc98, input
insert, 0x00007f919c461de0, 0x0000000114a9ca88, 0x0000000114a9cc98, input
insert, 0x00007f919c461db0, 0x0000000114a9cda0, 0x0000000114a9cda0, type
END, ,
